6.964259,-0.758527,-0.067509,0.500000
7.025799,-0.761112,-0.016265,0.500000
7.086975,-0.760523,0.035677,0.500000
7.147785,-0.756758,0.088048,0.500000
7.208232,-0.749819,0.140563,0.500000
7.268314,-0.739704,0.192934,0.500000
7.328031,-0.726414,0.244876,0.500000
7.387384,-0.709949,0.296120,0.500000
7.446372,-0.690309,0.346418,0.500000
7.504996,-0.667494,0.395548,0.500000
7.563255,-0.641504,0.443322,0.500000
7.621149,-0.612339,0.489589,0.500000
7.678679,-0.579999,0.534230,0.500000
7.735845,-0.544484,0.577160,0.500000
7.792528,-0.505900,0.616747,0.500000
7.847244,-0.465587,0.653513,0.500000
7.899546,-0.423950,0.691510,0.500000
7.949433,-0.380988,0.730687,0.500000
7.996906,-0.336700,0.770974,0.500000
8.041964,-0.291088,0.812282,0.500000
8.084608,-0.244151,0.854506,0.500000
8.124837,-0.195889,0.897520,0.500000
8.162652,-0.146302,0.941183,0.500000
8.198053,-0.095390,0.985342,0.500000
8.231039,-0.043154,1.029830,0.500000
8.261611,0.010408,1.074472,0.500000
8.289768,0.065294,1.119093,0.500000
8.315511,0.121506,1.163515,0.500000
8.338839,0.179042,1.207566,0.500000
8.359753,0.237903,1.251082,0.500000
8.378625,0.297829,1.273936,0.500000
8.396594,0.358025,1.287498,0.500000
8.413737,0.418437,1.301071,0.500000
8.430056,0.479063,1.314649,0.500000
8.445550,0.539906,1.328227,0.500000
8.460219,0.600963,1.341801,0.500000
8.474063,0.662236,1.355365,0.500000
8.487083,0.723725,1.368914,0.500000
8.499277,0.785428,1.382443,0.500000
8.510647,0.847347,1.395948,0.500000
8.521192,0.909482,1.409424,0.500000
8.530911,0.971832,1.422865,0.500000
8.539806,1.034397,1.436268,0.500000
8.547877,1.097178,1.449627,0.500000
8.555122,1.160173,1.462938,0.500000
8.561543,1.223385,1.475737,0.500000
8.567632,1.286679,1.474017,0.500000
8.573829,1.349937,1.472297,0.500000
8.580131,1.413161,1.470575,0.500000
8.586541,1.476351,1.468852,0.500000
8.593056,1.539505,1.467127,0.500000
8.599678,1.602624,1.465401,0.500000
8.606407,1.665709,1.463674,0.500000
8.613242,1.728758,1.461946,0.500000
8.620183,1.791773,1.460216,0.500000
8.627231,1.854753,1.458485,0.500000
8.634386,1.917697,1.456753,0.500000
8.641647,1.980607,1.455020,0.500000
8.649014,2.043482,1.453285,0.500000
8.656488,2.106322,1.451550,0.500000
8.664069,2.169128,1.449813,0.500000
8.671744,2.231902,1.448863,0.500000
8.679436,2.294670,1.448855,0.500000
8.687129,2.357439,1.448848,0.500000
8.694822,2.420208,1.448840,0.500000
8.702515,2.482976,1.448833,0.500000
8.710209,2.545745,1.448825,0.500000
8.717903,2.608513,1.448818,0.500000
8.725598,2.671282,1.448810,0.500000
8.733294,2.734050,1.448803,0.500000
8.740989,2.796818,1.448795,0.500000
8.748686,2.859587,1.448788,0.500000
8.756382,2.922355,1.448780,0.500000
8.764079,2.985123,1.448773,0.500000
8.771777,3.047891,1.448765,0.500000
8.779475,3.110659,1.448758,0.500000
8.787174,3.173427,1.448750,0.500000
8.794873,3.236195,1.448743,0.500000
8.802572,3.298963,1.448735,0.500000
8.810272,3.361731,1.448728,0.500000
8.817973,3.424499,1.448720,0.500000
8.825674,3.487267,1.448713,0.500000
8.833375,3.550035,1.448705,0.500000
8.841077,3.612802,1.448698,0.500000
8.848780,3.675570,1.448690,0.500000
8.856483,3.738338,1.448683,0.500000
8.864186,3.801105,1.448675,0.500000
8.871890,3.863873,1.448668,0.500000
8.879594,3.926640,1.448660,0.500000
8.887299,3.989408,1.448653,0.500000
8.895004,4.052175,1.448645,0.500000
8.902710,4.114942,1.448638,0.500000
8.910416,4.177710,1.448630,0.500000
8.918122,4.240477,1.448623,0.500000
8.925829,4.303244,1.448615,0.500000
8.933537,4.366011,1.448608,0.500000
8.941245,4.428778,1.448600,0.500000
8.948954,4.491545,1.448593,0.500000
8.956663,4.554312,1.448585,0.500000
8.964372,4.617079,1.448578,0.500000
8.972082,4.679846,1.448570,0.500000
8.979792,4.742613,1.448563,0.500000
8.987503,4.805380,1.448555,0.500000
8.995215,4.868147,1.448548,0.500000
9.002927,4.930913,1.448540,0.500000
9.010639,4.993680,1.448533,0.500000
9.018352,5.056447,1.448525,0.500000
9.026065,5.119213,1.448518,0.500000
9.033779,5.181980,1.448510,0.500000
9.041493,5.244746,1.448503,0.500000
9.049207,5.307513,1.448495,0.500000
9.056923,5.370279,1.448488,0.500000
9.064638,5.433045,1.448480,0.500000
9.072354,5.495811,1.448473,0.500000
9.080071,5.558578,1.448465,0.500000
9.087788,5.621344,1.448458,0.500000
9.095505,5.684110,1.448450,0.500000
9.103223,5.746876,1.448443,0.500000
9.110942,5.809642,1.448435,0.500000
9.118661,5.872408,1.448428,0.500000
9.126380,5.935174,1.448420,0.500000
9.134100,5.997940,1.448413,0.500000
9.141820,6.060706,1.448405,0.500000
9.149541,6.123472,1.448398,0.500000
9.157262,6.186237,1.448390,0.500000
9.164984,6.249003,1.448383,0.500000
9.172706,6.311769,1.448375,0.500000
9.180429,6.374534,1.448368,0.500000
9.188152,6.437300,1.448360,0.500000
9.195876,6.500065,1.448353,0.500000
9.203600,6.562831,1.448345,0.500000
9.211324,6.625596,1.448338,0.500000
9.219049,6.688361,1.448330,0.500000
9.226775,6.751127,1.448323,0.500000
9.234501,6.813892,1.448315,0.500000
9.242227,6.876657,1.448308,0.500000
9.249954,6.939422,1.448300,0.500000
9.257682,7.002188,1.448293,0.500000
9.265410,7.064953,1.448285,0.500000
9.273138,7.127718,1.448278,0.500000
9.280867,7.190483,1.448270,0.500000
9.288596,7.253248,1.448263,0.500000
9.296326,7.316012,1.448255,0.500000
9.304056,7.378777,1.448248,0.500000
9.311787,7.441542,1.448240,0.500000
9.319518,7.504307,1.448233,0.500000
9.327250,7.567071,1.448225,0.500000
9.334982,7.629836,1.448218,0.500000
9.342714,7.692601,1.448210,0.500000
9.350447,7.755365,1.448203,0.500000
9.358181,7.818130,1.448195,0.500000
9.365915,7.880894,1.448188,0.500000
9.373649,7.943658,1.448180,0.500000
9.381384,8.006423,1.448173,0.500000
9.389120,8.069187,1.448165,0.500000
9.396856,8.131951,1.448158,0.500000
9.404592,8.194716,1.448150,0.500000
9.412329,8.257480,1.448143,0.500000
9.420066,8.320244,1.448135,0.500000
9.427804,8.383008,1.448128,0.500000
9.435542,8.445772,1.448120,0.500000
9.443281,8.508536,1.448113,0.500000
9.451020,8.571300,1.448105,0.500000
9.458760,8.634064,1.448098,0.500000
9.466500,8.696827,1.448090,0.500000
9.474241,8.759591,1.448083,0.500000
9.481982,8.822355,1.448075,0.500000
9.489723,8.885119,1.448068,0.500000
9.497465,8.947882,1.448060,0.500000
9.505208,9.010646,1.448053,0.500000
9.512951,9.073409,1.448045,0.500000
9.520694,9.136173,1.448038,0.500000
9.528438,9.198936,1.448030,0.500000
9.536183,9.261700,1.448023,0.500000
9.543928,9.324463,1.448015,0.500000
9.551673,9.387226,1.448008,0.500000
9.559419,9.449990,1.448000,0.500000
9.567165,9.512753,1.447993,0.500000
9.574912,9.575516,1.447985,0.500000
9.582659,9.638279,1.447978,0.500000
9.590407,9.701042,1.447970,0.500000
9.598155,9.763805,1.447963,0.500000
9.605904,9.826568,1.447955,0.500000
9.613653,9.889331,1.447948,0.500000
9.621402,9.952094,1.447940,0.500000
9.629152,10.014857,1.447933,0.500000
9.636903,10.077619,1.447925,0.500000
9.644654,10.140382,1.447918,0.500000
9.652405,10.203145,1.447910,0.500000
9.660157,10.265907,1.447903,0.500000
9.667910,10.328670,1.447895,0.500000
9.675663,10.391432,1.447888,0.500000
9.683416,10.454195,1.447880,0.500000
9.691170,10.516957,1.447873,0.500000
9.698924,10.579720,1.447865,0.500000
9.706679,10.642482,1.447858,0.500000
9.714434,10.705244,1.447850,0.500000
9.722190,10.768006,1.447843,0.500000
9.729946,10.830769,1.447835,0.500000
9.737703,10.893531,1.447828,0.500000
9.745460,10.956293,1.447820,0.500000
9.753218,11.019055,1.447813,0.500000
9.760976,11.081817,1.447805,0.500000
9.768734,11.144579,1.447798,0.500000
9.776493,11.207341,1.447790,0.500000
9.784253,11.270103,1.447783,0.500000
9.792013,11.332864,1.447775,0.500000
9.799773,11.395626,1.447768,0.500000
9.807534,11.458388,1.447760,0.500000
9.815296,11.521149,1.447753,0.500000
9.823058,11.583911,1.447745,0.500000
9.830820,11.646673,1.447738,0.500000
9.838583,11.709434,1.447730,0.500000
9.846346,11.772196,1.447723,0.500000
9.854110,11.834957,1.447715,0.500000
9.861874,11.897718,1.447708,0.500000
9.869639,11.960480,1.447700,0.500000
9.877404,12.023241,1.447693,0.500000
9.885170,12.086002,1.447685,0.500000
9.892936,12.148763,1.447678,0.500000
9.900702,12.211524,1.447670,0.500000
9.908469,12.274286,1.447663,0.500000
9.916237,12.337047,1.447655,0.500000
9.924005,12.399808,1.447647,0.500000
9.931773,12.462568,1.447640,0.500000
9.939542,12.525329,1.447632,0.500000
9.947312,12.588090,1.447625,0.500000
9.955082,12.650851,1.447617,0.500000
9.962852,12.713612,1.447610,0.500000
9.970623,12.776372,1.447602,0.500000
9.978394,12.839133,1.447595,0.500000
9.986166,12.901894,1.447587,0.500000
9.993938,12.964654,1.447580,0.500000
10.001711,13.027415,1.447572,0.500000
10.009484,13.090175,1.447565,0.500000
10.017258,13.152936,1.447557,0.500000
10.025032,13.215696,1.447550,0.500000
10.032807,13.278456,1.447542,0.500000
10.040582,13.341216,1.447535,0.500000
10.048357,13.403977,1.447527,0.500000
10.056133,13.466737,1.447520,0.500000
10.063910,13.529497,1.447512,0.500000
10.071687,13.592257,1.447505,0.500000
10.079464,13.655017,1.447497,0.500000
10.087242,13.717777,1.447490,0.500000
10.095021,13.780537,1.447482,0.500000
10.102800,13.843297,1.447475,0.500000
10.110579,13.906057,1.447467,0.500000
10.118359,13.968816,1.447460,0.500000
10.126139,14.031576,1.447452,0.500000
10.133920,14.094336,1.447445,0.500000
10.141701,14.157095,1.447437,0.500000
10.149483,14.219855,1.447430,0.500000
10.157265,14.282615,1.447422,0.500000
10.165048,14.345374,1.447415,0.500000
10.172831,14.408133,1.447407,0.500000
10.180614,14.470893,1.447400,0.500000
10.188398,14.533652,1.447392,0.500000
10.196183,14.596411,1.447385,0.500000
10.203968,14.659171,1.447377,0.500000
10.211753,14.721930,1.447370,0.500000
10.219539,14.784689,1.447362,0.500000
10.227326,14.847448,1.447355,0.500000
10.235113,14.910207,1.447347,0.500000
10.242900,14.972966,1.447340,0.500000
10.250688,15.035725,1.447332,0.500000
10.258476,15.098484,1.447325,0.500000
10.266265,15.161243,1.447317,0.500000
10.274054,15.224002,1.447310,0.500000
10.281844,15.286761,1.447302,0.500000
10.289634,15.349519,1.447295,0.500000
10.297425,15.412278,1.447287,0.500000
10.305216,15.475037,1.447280,0.500000
10.313008,15.537795,1.447272,0.500000
10.320800,15.600554,1.447265,0.500000
10.328592,15.663312,1.447257,0.500000
10.336385,15.726071,1.447250,0.500000
10.344179,15.788829,1.447242,0.500000
10.351973,15.851587,1.447235,0.500000
10.359767,15.914346,1.447227,0.500000
10.367562,15.977104,1.447220,0.500000
10.375358,16.039862,1.447212,0.500000
10.383153,16.102620,1.447205,0.500000
10.390950,16.165378,1.447197,0.500000
10.398747,16.228136,1.447190,0.500000
10.406544,16.290894,1.447182,0.500000
10.414342,16.353652,1.447175,0.500000
10.422140,16.416410,1.447167,0.500000
10.429939,16.479168,1.447160,0.500000
10.437738,16.541926,1.447152,0.500000
10.445537,16.604683,1.447145,0.500000
10.453337,16.667441,1.447137,0.500000
10.461138,16.730199,1.447130,0.500000
10.468939,16.792956,1.447122,0.500000
10.476741,16.855714,1.447115,0.500000
10.484543,16.918472,1.447107,0.500000
10.492345,16.981229,1.447100,0.500000
10.500148,17.043986,1.447092,0.500000
10.507952,17.106744,1.447085,0.500000
10.515755,17.169501,1.447077,0.500000
10.523560,17.232258,1.447070,0.500000
10.531365,17.295016,1.447062,0.500000
10.539170,17.357773,1.447055,0.500000
10.546976,17.420530,1.447047,0.500000
10.554782,17.483287,1.447040,0.500000
10.562589,17.546044,1.447032,0.500000
10.570396,17.608801,1.447025,0.500000
10.578204,17.671558,1.447017,0.500000
10.586012,17.734315,1.447010,0.500000
10.593820,17.797072,1.447002,0.500000
10.601629,17.859828,1.446995,0.500000
10.609438,17.922585,1.447090,0.500000
10.617231,17.985345,1.447422,0.500000
10.625003,18.048108,1.447754,0.500000
10.632755,18.110874,1.448085,0.500000
10.640486,18.173644,1.448417,0.500000
10.648196,18.236417,1.448749,0.500000
10.655885,18.299194,1.449081,0.500000
10.663554,18.361974,1.449412,0.500000
10.671202,18.424757,1.449744,0.500000
10.678829,18.487544,1.450076,0.500000
10.686436,18.550334,1.450407,0.500000
10.694022,18.613128,1.450739,0.500000
10.701587,18.675925,1.451070,0.500000
10.709131,18.738726,1.451402,0.500000
10.716655,18.801530,1.451734,0.500000
10.724158,18.864338,1.452065,0.500000
10.731640,18.927148,1.452397,0.500000
10.739102,18.989963,1.452728,0.500000
10.746543,19.052780,1.453060,0.500000
10.753963,19.115602,1.453392,0.500000
10.761362,19.178426,1.453723,0.500000
10.768741,19.241254,1.454055,0.500000
10.776099,19.304086,1.454386,0.500000
10.783436,19.366921,1.454718,0.500000
10.790753,19.429759,1.455049,0.500000
10.798049,19.492601,1.455381,0.500000
10.805324,19.555446,1.455712,0.500000
10.812578,19.618294,1.456044,0.500000
10.819812,19.681146,1.456375,0.500000
10.827025,19.744002,1.456707,0.500000
10.834217,19.806861,1.457038,0.500000
10.841389,19.869723,1.457370,0.500000
10.848540,19.932589,1.457701,0.500000
10.855670,19.995458,1.458032,0.500000
10.862779,20.058330,1.458364,0.500000
10.869868,20.121206,1.458695,0.500000
10.876936,20.184086,1.459027,0.500000
10.883983,20.246969,1.459358,0.500000
10.891010,20.309855,1.459689,0.500000
10.898015,20.372745,1.460021,0.500000
10.905001,20.435638,1.460352,0.500000
10.911965,20.498534,1.460683,0.500000
10.918909,20.561434,1.461015,0.500000
10.925832,20.624338,1.461346,0.500000
10.932734,20.687244,1.461677,0.500000
10.939616,20.750155,1.462008,0.500000
10.946476,20.813068,1.462340,0.500000
10.953316,20.875986,1.462671,0.500000
10.960136,20.938906,1.463002,0.500000
10.966935,21.001830,1.463333,0.500000
10.973713,21.064757,1.463665,0.500000
10.980470,21.127688,1.463996,0.500000
10.987206,21.190623,1.464327,0.500000
10.993922,21.253560,1.464658,0.500000
11.000617,21.316501,1.464989,0.500000
11.007292,21.379446,1.465320,0.500000
11.013945,21.442394,1.465652,0.500000
11.020578,21.505345,1.465983,0.500000
11.027191,21.568300,1.466314,0.500000
11.033782,21.631258,1.466645,0.500000
11.040353,21.694220,1.466976,0.500000
11.046903,21.757185,1.467307,0.500000
11.053432,21.820153,1.467638,0.500000
11.058312,21.882793,1.534694,0.500000
11.057766,21.944333,1.625433,0.500000
11.051642,22.004743,1.718640,0.500000
11.039941,22.064022,1.812759,0.500000
11.022661,22.122171,1.906142,0.500000
10.999804,22.179190,1.997214,0.500000
10.971369,22.235078,2.084628,0.500000
10.937356,22.289835,2.167357,0.500000
10.899065,22.342694,2.227124,0.500000
10.858142,22.392682,2.286748,0.500000
10.814593,22.439796,2.347200,0.500000
10.768417,22.484036,2.408049,0.500000
10.719616,22.525401,2.468847,0.500000
10.668187,22.563892,2.529150,0.500000
10.614133,22.599509,2.588533,0.500000
10.557466,22.632260,2.642780,0.500000
10.499566,22.662939,2.665999,0.500000
10.441339,22.692068,2.689517,0.500000
10.382786,22.719649,2.713315,0.500000
10.323908,22.745680,2.737370,0.500000
10.264703,22.770162,2.761658,0.500000
10.205172,22.793095,2.786153,0.500000
10.145316,22.814480,2.810829,0.500000
10.085133,22.834315,2.835656,0.500000
10.024624,22.852600,2.860606,0.500000
9.963789,22.869337,2.885647,0.500000
9.902628,22.884525,2.910750,0.500000
9.841141,22.898163,2.935882,0.500000
9.779328,22.910253,2.961012,0.500000
9.717189,22.920793,2.986108,0.500000
9.654724,22.929785,3.011139,0.500000
9.591967,22.937391,3.024509,0.500000
9.529166,22.944790,3.024122,0.500000
9.466370,22.952213,3.023734,0.500000
9.403577,22.959661,3.023346,0.500000
9.340789,22.967133,3.022958,0.500000
9.278005,22.974628,3.022570,0.500000
9.215225,22.982149,3.022182,0.500000
9.152449,22.989693,3.021795,0.500000
9.089677,22.997261,3.021407,0.500000
9.026910,23.004854,3.021019,0.500000
8.964147,23.012471,3.020631,0.500000
8.901388,23.020112,3.020243,0.500000
8.838633,23.027777,3.019855,0.500000
8.775883,23.035466,3.019467,0.500000
8.713137,23.043180,3.019079,0.500000
8.650395,23.050918,3.018691,0.500000
8.587657,23.058680,3.018303,0.500000
8.524923,23.066466,3.017915,0.500000
8.462194,23.074276,3.017527,0.500000
8.399468,23.082111,3.017139,0.500000
8.336747,23.089970,3.016751,0.500000
8.274031,23.097853,3.016362,0.500000
8.211318,23.105760,3.015974,0.500000
8.148610,23.113691,3.015586,0.500000
8.085906,23.121647,3.015198,0.500000
8.023206,23.129627,3.014810,0.500000
7.960510,23.137631,3.014422,0.500000
7.897818,23.145659,3.014034,0.500000
7.835131,23.153711,3.013645,0.500000
7.772448,23.161788,3.013257,0.500000
7.709769,23.169889,3.012869,0.500000
7.647094,23.178013,3.012529,0.500000
7.584420,23.186153,3.012353,0.500000
7.521746,23.194304,3.012177,0.500000
7.459071,23.202466,3.012002,0.500000
7.396396,23.210640,3.011826,0.500000
7.333720,23.218825,3.011650,0.500000
7.271043,23.227021,3.011474,0.500000
7.208366,23.235228,3.011299,0.500000
7.145689,23.243447,3.011123,0.500000
7.083011,23.251676,3.010947,0.500000
7.020333,23.259918,3.010772,0.500000
6.957654,23.268170,3.010596,0.500000
6.894974,23.276434,3.010420,0.500000
6.832294,23.284709,3.010245,0.500000
6.769614,23.292995,3.010069,0.500000
6.706933,23.301292,3.009893,0.500000
6.644252,23.309601,3.009718,0.500000
6.581570,23.317921,3.009542,0.500000
6.518887,23.326252,3.009367,0.500000
6.456205,23.334595,3.009191,0.500000
6.393521,23.342949,3.009015,0.500000
6.330837,23.351314,3.008840,0.500000
6.268153,23.359690,3.008664,0.500000
6.205468,23.368078,3.008489,0.500000
6.142783,23.376477,3.008313,0.500000
6.080097,23.384887,3.008138,0.500000
6.017410,23.393308,3.007962,0.500000
5.954723,23.401741,3.007787,0.500000
5.892036,23.410185,3.007611,0.500000
5.829348,23.418640,3.007436,0.500000
5.766660,23.427107,3.007260,0.500000
5.703971,23.435585,3.007085,0.500000
5.641281,23.444074,3.006909,0.500000
5.578591,23.452574,3.006734,0.500000
5.515901,23.461085,3.006559,0.500000
5.453210,23.469608,3.006383,0.500000
5.390519,23.478142,3.006208,0.500000
5.327827,23.486688,3.006032,0.500000
5.265134,23.495244,3.005857,0.500000
5.202441,23.503812,3.005682,0.500000
5.139748,23.512392,3.005506,0.500000
5.077054,23.520982,3.005331,0.500000
5.014360,23.529584,3.005156,0.500000
4.951665,23.538197,3.004980,0.500000
4.888969,23.546821,3.004805,0.500000
4.826274,23.555456,3.004630,0.500000
4.763577,23.564103,3.004454,0.500000
4.700880,23.572761,3.004279,0.500000
4.638183,23.581431,3.004104,0.500000
4.575485,23.590111,3.003929,0.500000
4.512787,23.598803,3.003753,0.500000
4.450088,23.607506,3.003578,0.500000
4.387388,23.616221,3.003403,0.500000
4.324688,23.624946,3.003228,0.500000
4.261988,23.633683,3.003052,0.500000
4.199287,23.642431,3.002877,0.500000
4.136586,23.651191,3.002702,0.500000
