6.922997,-8.940928
6.942654,-8.592951
6.959864,-8.244151
6.974626,-7.894530
6.986941,-7.544086
6.996808,-7.192820
7.004228,-6.840731
7.009201,-6.487821
7.011726,-6.134088
7.011803,-5.779533
7.009433,-5.424156
7.004616,-5.067957
6.997351,-4.710935
6.987639,-4.353092
6.975479,-3.994426
6.960872,-3.634938
6.943817,-3.274628
6.924315,-2.913495
6.902365,-2.551541
6.877968,-2.188764
6.851124,-1.825165
6.821832,-1.460744
6.790092,-1.095500
6.755905,-0.729435
6.718060,-0.363782
6.649303,-0.026345
6.538365,0.271385
6.385248,0.529406
6.076486,0.841985
5.817920,1.000736
5.517174,1.119778
5.174249,1.199112
4.789143,1.238738
4.361872,1.238663
3.930430,1.220614
3.530069,1.204747
3.160787,1.191064
2.822585,1.179563
2.503380,1.170731
2.177018,1.165620
1.842601,1.164266
1.500128,1.166670
1.149601,1.172831
0.791019,1.182750
0.424382,1.196426
0.049690,1.213859
-0.333057,1.235050
-0.723858,1.259998
-1.122715,1.288704
-1.518927,1.310348
-1.846844,1.258548
-2.095277,1.121992
-2.264228,0.900680
-2.353694,0.594611
-2.363694,0.204365
-2.297134,-0.165908
-2.156159,-0.439319
-1.940769,-0.615870
-1.650964,-0.695560
-1.286745,-0.678389
-0.869835,-0.588589
-0.470401,-0.504433
-0.093786,-0.431881
0.260010,-0.370933
0.590985,-0.321589
0.899195,-0.283848
1.217200,-0.256589
1.572658,-0.238862
1.965568,-0.230665
2.395931,-0.231999
2.829290,-0.256947
3.194115,-0.334745
3.488201,-0.466294
3.711548,-0.651595
3.864155,-0.890646
3.946024,-1.183448
3.957153,-1.530002
3.903060,-1.893526
3.793900,-2.206320
3.629895,-2.466908
3.411044,-2.675291
3.137348,-2.831469
2.808806,-2.935441
2.425419,-2.987209
2.011995,-3.011358
1.610213,-3.049192
1.220733,-3.101365
0.843556,-3.167879
0.485525,-3.254652
0.176557,-3.387556
-0.079850,-3.569617
-0.283696,-3.800834
-0.434981,-4.081207
-0.533705,-4.410738
-0.607338,-4.764959
-0.684041,-5.118792
-0.763816,-5.472235
-0.846661,-5.825288
-0.932579,-6.177951
-1.020807,-6.530253
-1.103409,-6.882509
-1.178272,-7.234801
-1.245397,-7.587129
-1.304784,-7.939493
-1.356432,-8.291893
-1.400342,-8.644330
-1.436514,-8.996802
-1.464948,-9.349311
-1.485644,-9.701857
-1.498601,-10.054438
-1.503820,-10.407055
-1.501301,-10.759709
-1.491043,-11.112399
-1.473048,-11.465125
-1.447314,-11.817887
-1.413842,-12.170686
-1.372632,-12.523520
-1.323683,-12.876391
-1.266996,-13.229298
-1.202571,-13.582241
-1.130408,-13.935221
-1.050506,-14.288236
-0.930667,-14.607553
-0.693644,-14.812241
-0.336139,-14.898774
0.051209,-14.873189
0.387488,-14.740876
0.674164,-14.506125
0.934816,-14.237837
1.177661,-13.960030
1.402701,-13.672703
1.609953,-13.375879
1.801493,-13.072037
1.978727,-12.762858
2.141656,-12.448342
2.290281,-12.128489
2.401415,-11.807683
2.435448,-11.493413
2.391714,-11.185805
2.270210,-10.884859
2.070938,-10.590576
1.800102,-10.302264
1.552784,-10.009335
1.361256,-9.708195
1.225519,-9.398842
1.145572,-9.081278
1.121417,-8.755503
1.153051,-8.421516
1.240477,-8.079317
1.383693,-7.728907
1.568502,-7.385999
1.777359,-7.070012
2.010216,-6.781000
2.267073,-6.518962
2.547929,-6.283900
2.852090,-6.077511
3.163721,-5.938531
3.476236,-5.883069
3.789635,-5.911126
4.103918,-6.022701
4.419084,-6.217795
4.704288,-6.484406
4.879834,-6.791523
4.941658,-7.137566
4.946347,-7.502434
4.952136,-7.865438
4.959031,-8.226579
4.967029,-8.585855
4.976132,-8.943266
4.986340,-9.298814
4.997652,-9.652497
5.010068,-10.004316
5.022507,-10.354842
5.028257,-10.707616
5.026159,-11.063251
5.016215,-11.421744
4.998425,-11.783097
4.972789,-12.147309
4.953927,-12.512488
4.969730,-12.875022
5.020878,-13.234824
5.107368,-13.591893
5.229202,-13.946230
5.387680,-14.292370
5.609895,-14.516451
5.906646,-14.573083
6.257118,-14.481678
6.559231,-14.337431
6.799279,-14.153121
6.977263,-13.928748
7.093183,-13.664313
7.147040,-13.359815
7.138832,-13.015255
7.068560,-12.630631
6.942250,-12.209953
6.831660,-11.800943
6.757664,-11.417485
6.720262,-11.059577
6.719454,-10.727221
6.755240,-10.420416
